"gene","mean_spearman","combined_p"
"IGKV1D-35",NA,NA
"IGKV3D-34",NA,NA
"IGKV1D-32",NA,NA
"IGKV3D-31",NA,NA
"IGKV2D-28",NA,NA
"IGKV1D-27",NA,NA
"IGKV2D-19",NA,NA
"IGKV1D-16",NA,NA
"ENSG00000281904",-0.00724314483572772,0.360152897998271
"ENSG00000261600",-0.0140437467951941,0.076013135344087
"LSP1P5.1",-0.0288098195424183,0.000272172040555074
"ENSG00000290565",0.0127333953515294,0.107673841677408
"ENSG00000286698",0.0130751252572927,0.0985519025263069
"ENSG00000290575",0.00167997184387436,0.831920442928384
"ENSG00000291142",0.0105192118314994,0.183854551488365
"ENSG00000290941",0.00320939063244068,0.685140149707428
"AQP7B",-0.00654738746857246,0.408139451413391
"FAM95A",-0.0723629775124522,9.99200722162641e-16
"ENSG00000291025",0.0107620262756298,0.173937988612212
"ENSG00000233850",0.00886088773436261,0.262943478841011
"ENSG00000231062",0.0048037624496595,0.543926425167376
"ENSG00000287362",-0.0168162822910192,0.0336172399385415
"ENSG00000288960",0.0120028786926162,0.12940894738987
"ENSG00000289370",0.0430205617762411,5.40289684103357e-08
"ZNF892",0.0263264520239989,0.00087935983622528
"LINC03052",-0.00149624827038843,0.850070526502561
"ENSG00000291126",0.045673297419573,7.7806437404071e-09
"ENSG00000273305",0.0051477874783,0.515466564964446
"ENSG00000235584",-0.00084788558562728,0.914695735016643
"ENSG00000291176",0.00317849839005602,0.688010667681776
"ENSG00000228873",-0.00883064276155166,0.264576315436756
"ENSG00000230747",-0.019035614075761,0.0161689357759289
"ENSG00000235480",0.0021741722636159,0.783566631036145
"ENSG00000289135",0.0119056817115442,0.132541182079654
"ENSG00000286654",-0.000843250216493009,0.915160325038807
"IGKV2OR2-1",NA,NA
"IGKV2OR2-2",NA,NA
"ENSG00000277701",-0.016863504816044,0.0331220916046284
"ENSG00000237837",-0.0153349169042057,0.0526905206069805
"IGKV1OR2-9",NA,NA
"IGKV2OR2-10",NA,NA
"IGKV2OR2-7D",NA,NA
"IGKV1OR2-6",NA,NA
"IGKV2OR2-7",NA,NA
"IGKV2OR2-8",NA,NA
"IGKV1OR2-11",NA,NA
"APPAT",-0.0320762277017041,5.0480941945763e-05
"ENSG00000278766",-0.0226281887806384,0.00424851008951604
"ENSG00000286036",-0.00917122948924136,0.246590530799841
"ENSG00000222000",-0.00400049488196539,0.61327508683182
"ENSG00000227987",-0.00284802620916944,0.718992397216251
"CRACDL",-0.0341063057158839,1.63203152836466e-05
"ENSG00000273306",-0.0120496351610253,0.127922812673664
"ENSG00000230393",-0.012570023522932,0.11226484653831
"ENSG00000287832",0.00565453188496039,0.474998247563209
"ENSG00000228488",0.016583285405144,0.0361539897557838
"ENSG00000286737",0.00707461308939956,0.371438795266448
"ENSG00000289077",-0.0153015227340997,0.0532079824687502
"ENSG00000232034",-0.0289851973121808,0.000249657828877481
"NPAS2-AS1",0.00107468313240646,0.892003111342416
"ENSG00000223947",0.00906791629899951,0.25195341156615
"ENSG00000286047",-0.0136964731961823,0.083554664328412
"ENSG00000286101",0.00301063282281887,0.703686533432225
"ENSG00000288948",0.00258234191765159,0.744242491751277
"ENSG00000289167",0.0121746428410509,0.124014644181339
"ENSG00000287771",0.00494854279075634,0.531854665924512
"ENSG00000236525",-0.00898326496313426,0.256407778624178
"ENSG00000234389",0.0189209545467073,0.0168213091719234
"ENSG00000227680",NA,NA
"ENSG00000229209",0.00231289935345929,0.770133531435307
"ENSG00000286290",0.0030711787307061,0.698017596351549
"ENSG00000232597",NA,NA
"ENSG00000236141",NA,NA
"ENSG00000228968",-0.00710081537047388,0.36966987371653
"ENSG00000227157",0.00165017871359876,0.834857898464734
"ENSG00000287793",-0.00175652021110918,0.824384001728749
"ENSG00000231626",-0.00342581367549328,0.665159344074422
"ENSG00000236109",-0.00866330576029763,0.273736551532648
"ENSG00000288565",-0.0639904416857178,9.99200722162641e-16
"ENSG00000230690",0.00954423167198486,0.227895868215014
"ENSG00000228528",0.00136410601201767,0.863174767969665
"ENSG00000269707",-0.00812081574976855,0.30491084544412
"ENSG00000289498",-0.0137705307643268,0.0818975272442147
"ENSG00000287135",-0.0280445040613698,0.000394560236873009
"MRPS9-AS2",0.00698406397138136,0.37759211145376
"MRPS9-AS1",-0.00999375533757063,0.20673608432363
"ENSG00000272861",0.000437797241580944,0.955892243310324
"ENSG00000235319",0.0106757228146836,0.177415829918086
"C2orf49-DT",0.0153849136371832,0.0519236597110558
"ENSG00000238273",-0.0105283185787026,0.183475229759431
"LINC02946",-0.00643412695224924,0.416296598127903
"ENSG00000287308",-0.0128987132672019,0.103180759875084
"ENSG00000290119",-0.00918969937944254,0.2456402679085
"ENSG00000235522",0.00228878324809159,0.772463900031359
"ENSG00000234162",-0.0173912658801505,0.0279997757253474
"ENSG00000233339",-0.00485523774697547,0.53961885579622
"ENSG00000291125",-0.00490508704115313,0.535463696085758
"ENSG00000232001",NA,NA
"ENSG00000231505",0.00166835930083379,0.833065105591993
"ENSG00000227294",-0.00396026124808074,0.616849026319919
"ENSG00000286218",-0.0462044606071856,5.20901199951851e-09
"ENSG00000225588",0.0063245400634702,0.424280002213536
"ENSG00000286769",-0.00715635682487519,0.365937605050731
"SULT1C5P",0.0207940496405007,0.00860660124078155
"ENSG00000230696",-0.00615342789759923,0.436922878544224
"ENSG00000282033",-0.0206066388069614,0.00922467136568261
"ENSG00000290731",NA,NA
"ENSG00000290732",-0.00719588949094583,0.363295468852736
"ENSG00000290733",-0.00026385707473882,0.973407961255967
"ENSG00000227574",-0.0126573000981524,0.109793398358231
"ENSG00000231536",0.00346604631635627,0.661470494582674
"ENSG00000289202",-0.00182746503610745,0.817413657270759
"ENSG00000235881",-0.0138848202944738,0.0793925511595499
"ENSG00000230499",0.00113061200544666,0.886419886976301
"ENSG00000271590",-0.00609979992839019,0.440929466986508
"ENSG00000229118",0.00559964736105405,0.479295397095017
"ENSG00000270190",-0.018153178034358,0.0218153019067918
"ENSG00000285016",-0.00424259968415533,0.591964976463342
"ENSG00000280878",0.0055738436479182,0.481322990952771
"SOCAR",-0.000349523478662191,0.964779253275059
"ENSG00000225744",NA,NA
"ENSG00000286904",-0.013254946221748,0.0940057694725603
"ENSG00000287141",-0.000184331656002636,0.981420929440426
"ENSG00000286545",-0.00690271392547183,0.383173534080912
"ENSG00000243389",-0.0101965668639173,0.197670971892506
"ENSG00000228251",0.00311155117549158,0.694246826111047
"SLC20A1-DT",0.0231187955278336,0.00348797331542861
"ENSG00000287937",-0.00447482511070737,0.571849809988827
"ENSG00000234174",NA,NA
"LINC02966",0.078704454851495,9.99200722162641e-16
"ENSG00000289035",0.00321723632817135,0.684411846134921
"ENSG00000272563",-0.0248707867213123,0.00167492421026388
"ZNG1B",0.0346087104588742,1.22215835314243e-05
"ENSG00000287165",-0.0105696429476924,0.181761235258167
"WASH2P",-0.0188186736961383,0.0174226333556429
"ENSG00000233479",-0.00200455334474264,0.800078704800765
"LINC02936",-0.0190294308567887,0.0162035405203705
"ENSG00000244063",-0.00991876199271392,0.210163365286685
"ACTR3-AS1",-0.0633720042034171,1.11022302462516e-15
"ENSG00000270019",-0.0412726294893957,1.82438972873289e-07
"ENSG00000243179",-0.00311232034343527,0.69417505917974
"ENSG00000286513",0.0112711634202844,0.154450460825951
"ENSG00000235242",NA,NA
"ENSG00000286776",0.00119105115702118,0.880392753211535
"ENSG00000287451",-0.00795055243874384,0.315162770775897
"ENSG00000286370",-0.0054845292360026,0.488377008977486
"ENSG00000238207",-0.0238867249678889,0.00254317155602618
"ENSG00000236255",-0.0186802475019006,0.0182664338394502
"ENSG00000290590",-0.00588435510647452,0.457236102010543
"ENSG00000235066",0.00407175525058958,0.606967597247219
"ENSG00000272895",-0.000611480368427449,0.938423630770537
"ENSG00000259094",NA,NA
"SCTR-AS1",-0.0122784165028299,0.120841627701095
"ENSG00000224789",-6.61707476874507e-05,0.993330023682764
"ENSG00000289091",0.00186302801807424,0.813924974574121
"ENSG00000235840",0.00210802679969286,0.78999462509711
"ENSG00000237614",-0.00822922035150601,0.298500165252057
"ENSG00000232140",0.00669518966584608,0.397638988302622
"ENSG00000229774",-0.0144773354955759,0.0673863991823597
"ENSG00000271709",0.00048547005202203,0.951094965140755
"ENSG00000234455",-0.0017286765861572,0.82712346504758
"ENSG00000236145",5.45909020994975e-05,0.994497245516973
"CLASP1-AS1",-0.00738790370907496,0.350632778934347
"ENSG00000286481",-0.102021833161181,9.99200722162641e-16
"ENSG00000287871",-0.00177995708561672,0.822079762772628
"ENSG00000237856",NA,NA
"ENSG00000287854",-0.000120240517253381,0.987880144469885
"ENSG00000226708",NA,NA
"CNTNAP5-DT",0.0291631999338436,0.000228601298370601
"ENSG00000286384",0.00275662379453441,0.727646149724952
"ENSG00000286206",-0.00238195418442075,0.763472216122899
"ENSG00000286515",0.00684086957770667,0.387450297525397
"ENSG00000290113",-0.00147807646479995,0.851870213230482
"ENSG00000235774",0.000739142523259859,0.925602084571591
"ENSG00000288524",-0.000395057541399765,0.960194470123967
"ENSG00000260634",0.0348753496976634,1.04660658948319e-05
"ENSG00000286971",0.0155382968181426,0.0496290664947295
"ENSG00000260163",0.00103012415066616,0.896455159220191
"ENSG00000286400",-0.000727992158307224,0.926721232566075
"ENSG00000286145",0.0290411738652816,0.000242847695651027
"ENSG00000287742",0.00388269278375207,0.623765028306896
"ENSG00000231731",0.0129683910323094,0.101332250686831
"ENSG00000272789",0.00479062626560563,0.54502842330949
"ENSG00000272667",0.0138022505884417,0.0811959552003548
"ENSG00000286873",-0.00507274175974758,0.521608249070042
"ENSG00000289982",0.0126130171219747,0.111041951020108
"ENSG00000237532",NA,NA
"ENSG00000238277",-0.000695854482573866,0.929947653775031
"ENSG00000289374",0.0292800666992744,0.000215695747091404
"ENSG00000286957",-0.0103692949194904,0.190182721172468
"PLAC9P1",-0.00193187848858239,0.807181369359932
"RAB6C-AS1",-0.00764057216071287,0.334402183948858
"ENSG00000290591",0.00427052561117842,0.589528950149107
"ENSG00000291278",0.0213938506582218,0.00686963363747145
"POTEF-AS1",NA,NA
"MED15P9",0.0015804939887083,0.841737401964654
"ENSG00000290596",0.00703986076412331,0.373793016862453
"ENSG00000290599",0.0111588857200947,0.158598659865768
"ENSG00000225819",-0.00932682488355165,0.238665527061372
"ENSG00000225341",-0.000869145449540198,0.912565294318173
"PRSS40B",0.00725067169760604,0.359653927426727
"PRSS40A",-0.00365839270016945,0.643949288829167
"ENSG00000232408",0.00600109256621458,0.448358741608154
"CYP4F30P",0.00542086388104644,0.493439098599302
"ENSG00000290700",0.00170072070508843,0.829876090791156
"ENSG00000229797",0.00176641678845173,0.823410815891822
"ARHGEF4-AS1",-0.00494083203680715,0.53249414894136
"SMIM39",0.0217801718283228,0.00592466958484111
"ENSG00000290654",0.0157209530219966,0.0470080877063243
"ENSG00000283303",-0.00755476213026097,0.339859181157052
"ENSG00000273073",0.0122768743792623,0.120888310700036
"ENSG00000286208",0.00576450992716535,0.46645158093683
"ENSG00000290616",-0.0260000982267497,0.00101883087732746
"ENSG00000290594",-0.00352954378332625,0.655665254483595
"CDRT15P3",0.00144607292522904,0.855041628111482
"ENSG00000229203",0.0309283482484792,9.29617620522571e-05
"ENSG00000244337",0.00691496110546399,0.382330039431269
"ENSG00000235615",0.0491154432137105,5.34110033978408e-10
"ENSG00000287414",0.059458204574243,5.54556400800266e-14
"ENSG00000230803",-0.0148271134072406,0.0610291165314256
"ENSG00000290902",0.0132739566361466,0.0935351498724061
"ENSG00000272769",0.0107171529655849,0.175739876360153
"ENSG00000286833",0.0107411258994958,0.174775518918676
"ENSG00000230065",0.00795545845629711,0.314864236254793
"ENSG00000286068",-0.0126830365339113,0.109072876368567
"ENSG00000223430",-0.016228612384398,0.0403278812739449
"ENSG00000286697",-0.0117997350338374,0.136021913071767
"ENSG00000289534",-0.0271088720103351,0.000613837580147381
"ENSG00000287463",-0.00401364967378235,0.612108536945065
"LCT-AS1",-0.00108748580838179,0.890724572910493
"DARS1",-0.00263188979637309,0.739511711285914
"DARS1-AS1",-0.0200237784361874,0.011407711617974
"ENSG00000237262",-0.00322261371437824,0.683912841228486
"ENSG00000289974",0.00592566738348502,0.454083256477763
"SPOPL-DT",-0.00800677133229961,0.311752952959536
"ENSG00000230569",-0.0013439242395697,0.865179558863203
"ENSG00000241772",-0.000425158599342887,0.957164335270521
"ENSG00000260059",-0.00414432205073241,0.600574419804684
"ENSG00000287147",-0.0181982860789291,0.0214896952595652
"ENSG00000286778",0.00448073211354365,0.571342415532937
"ENSG00000226939",-0.00549156446297491,0.487819354680644
"ENSG00000229131",NA,NA
"ENSG00000223554",-0.0136020029145432,0.0857078610395421
"ENSG00000244125",0.00453112787005257,0.567022297881572
"ENSG00000257284",-0.00225413730513066,0.775815369101034
"ENSG00000228655",-0.0116806121529027,0.140019347256818
"ENSG00000283994",-0.0163349062851417,0.0390361153836325
"ARHGAP15-AS1",-0.00421856005468194,0.594065687904452
"ENSG00000257277",-0.0136547597607317,0.0844999477673379
"ENSG00000257226",-0.00246411561106652,0.755569371571035
"ENSG00000236356",-0.0059643093927462,0.451145325770386
"ENSG00000232377",0.012885310832748,0.103539373828184
"ENSG00000283118",0.00469244018102039,0.553300219065262
"LINC02993",0.00999050583337693,0.206883744391177
"ENSG00000234940",NA,NA
"ENSG00000235435",0.00328069523510258,0.678531888702905
"ENSG00000225107",0.000385411889437804,0.961165577244357
"ENSG00000286225",0.00664781060359235,0.400987120570188
"ENSG00000226218",NA,NA
"ENSG00000233842",0.0138254447826344,0.0806860448463147
"ENSG00000287847",-0.00340951498018568,0.666656054806844
"ENSG00000223911",0.009757975363172,0.217649674649876
"KIF5C-AS1",-0.020447886587828,0.0097788941413578
"ENSG00000289474",-0.00620972575410678,0.432739465258368
"ENSG00000286167",0.00139411684220748,0.860195222985326
"ENSG00000286335",0.00181106349083713,0.819023851609041
"MMADHC-DT",0.00376790862787611,0.634060168198334
"ENSG00000286081",NA,NA
"ENSG00000237220",0.00644050151937412,0.415834955316526
"ENSG00000232359",0.0140020011968349,0.0768892440070195
"ENSG00000228064",-0.000371910744591345,0.962524944987014
"ENSG00000222031",0.0144274569688412,0.0683358397378103
"ENSG00000236885",0.0117139017722529,0.138893248059263
"ENSG00000288066",0.000969821130081975,0.902485419755058
"ENSG00000225214",-0.00308820169303896,0.696426742952206
"ENSG00000286234",-0.011479141207735,0.146985020328403
"ENSG00000287085",-0.0186018302036895,0.0187601411717204
"ENSG00000286207",0.000856181398509979,0.91386434184903
"ENSG00000224612",0.00677224384746023,0.39222993003777
"ENSG00000227400",0.0433841226933922,4.16970391547977e-08
"ENSG00000224675",-0.0134347180026609,0.0896305133558356
"ENSG00000238004",0.000848797255991153,0.914604364282201
"ENSG00000287900",0.0343852353530965,1.39060611739628e-05
"ENSG00000230991",NA,NA
"ENSG00000286679",-0.0416672704377853,1.39188417624947e-07
"ENSG00000282440",-0.0398934141798583,4.60844523209047e-07
"ENSG00000287048",-0.0044910479265901,0.570456831014217
"ENSG00000286889",0.00142658004283257,0.856974441435547
"ENSG00000286530",0.00389561791354934,0.622610296895836
"ENSG00000234584",-0.0234529739753442,0.00304324145791218
"ENSG00000270557",-0.00453751132175118,0.566476202823587
"ENSG00000271320",0.0134524942795684,0.0892069342759691
"ENSG00000289488",-0.0107099330584785,0.176031087116853
"ENSG00000228586",0.00285074736929911,0.718735309538218
"ENSG00000286621",0.0103703542919273,0.190137448045435
"ENSG00000223642",-0.0103714660906534,0.190089942975743
"BAZ2B-AS1",-0.0422764944397931,9.12270403663484e-08
"ENSG00000226266",-0.00336285800879008,0.670947892911676
"MARCHF7",-0.00662723273560687,0.402446552658776
"ENSG00000287091",-0.0376130830527436,1.99899373864998e-06
"ENSG00000285155",-0.0178280848249075,0.0242914613339614
"TANK-AS1",0.0110126290909307,0.164128024322899
"PSMD14-DT",0.0218462237594947,0.00577537356748414
"ENSG00000224076",-0.00216973751789194,0.783997141886829
"ENSG00000251621",0.00739691554476439,0.350045435255354
"ENSG00000288091",0.0267206613339133,0.000734533057575315
"DPP4-DT",0.00987433644981222,0.212212957472845
"ENSG00000233397",-0.00862940867024518,0.275618209173429
"ENSG00000236841",-0.0115880746225192,0.143186549214203
"KCNH7-AS1",-0.0100158540474331,0.205733930056904
"ENSG00000237844",0.0125129251132767,0.113905321946223
"ENSG00000236283",0.0122043478950718,0.123099803208173
"ENSG00000288089",-0.00351983903934798,0.656551173906122
"ENSG00000235192",-0.00981831223450635,0.214818194793284
"ENSG00000229195",-0.0152475560301375,0.0540531970467252
"ENSG00000232411",-0.0100475928981202,0.20430078669091
"ENSG00000228222",-0.0104812187979456,0.185443334868759
"B3GALT1-AS1",0.0101120564655024,0.201412365225655
"ENSG00000235321",-0.00647201588701336,0.41355714597145
"CFAP210",-0.0674105770272427,9.99200722162641e-16
"ENSG00000213981",-0.0091578678833033,0.247279579644051
"ERICH2-DT",-0.0051141473851561,0.518214995284238
"ENSG00000235934",-0.00613704643098397,0.438144521894571
"ENSG00000286611",-0.0243364725635312,0.00210502170960691
"ENSG00000286115",-0.00522614829574077,0.509093868206989
"ENSG00000288958",0.0104018819656199,0.188793718524675
"ENSG00000289413",0.0184162122503535,0.0199755324883745
"ENSG00000232555",0.00538524108915881,0.496283708436553
"ENSG00000288048",0.000159097971649729,0.983963901614201
"ENSG00000286557",0.0126208432918514,0.110820481530319
"ENSG00000226963",0.000585472490579035,0.941037758445799
"PDK1-AS1",0.00532942937336112,0.500758003947892
"ENSG00000270460",-0.00129478412411029,0.870064580585055
"ENSG00000289296",-0.00244115833181603,0.757775025349449
"ENSG00000271151",-0.00644836384760651,0.415265986114881
"ENSG00000273258",0.0246271231847694,0.00185990513794448
"GPR155-DT",0.0196725992147939,0.0129342028590557
"ENSG00000236449",-0.0663724661372348,9.99200722162641e-16
"ENSG00000237798",0.0116026682267634,0.142683448027321
"ENSG00000290018",-0.011060215229583,0.162313271544857
"ENSG00000229750",0.00532620672175062,0.501017007758723
"ENSG00000229066",0.00083927321529804,0.915558951798378
"ENSG00000289349",-0.0108199912648393,0.171630876316063
"ENSG00000235047",0.00938644862632775,0.235676836999957
"ENSG00000229779",-0.00504754884358082,0.523678425412595
"HOXD12",NA,NA
"ENSG00000272729",NA,NA
"NRAL",-0.00559788986252103,0.479433349019802
"ENSG00000236231",0.015339786443233,0.0526154168403301
"ENSG00000230552",0.0154651625016425,0.0507123146447951
"ENSG00000227098",-0.0162860292900297,0.0396256757369051
"ENSG00000236501",-0.0152333953069374,0.0542768256771294
"ENSG00000229337",-0.0185277229827682,0.01923739956217
"ENSG00000222043",0.00858621734376437,0.278028556525882
"ENSG00000213963",-0.0114541506579242,0.147867201670222
"ENSG00000271825",-0.010707197888872,0.176141502508085
"ENSG00000271996",-0.0010700887841497,0.892461994270235
"ENSG00000237655",-0.00575586732197242,0.467120114362976
"PDE11A-AS1",0.0013122451705141,0.86832819905324
"ENSG00000236664",NA,NA
"ENSG00000270956",-0.00943500523312532,0.233262534669154
"ENSG00000270277",-0.00812559669838758,0.304626204868709
"ENSG00000271011",-0.0111637325073417,0.158417866614941
"ENSG00000270574",-0.00333750251563549,0.673284790977902
"ENSG00000271141",0.00970586899199137,0.220116423224641
"ENSG00000271401",0.00306858944104029,0.698259690732988
"ENSG00000267784",-0.00212525024252199,0.788319460897584
"ENSG00000287149",-0.00966890662311346,0.221878362547119
"ENSG00000237477",-0.00804940541259421,0.309183362645739
"ENSG00000225258",0.00222198428180501,0.778929426711375
"UBE2E3-DT",-0.00917858296558523,0.246211891478702
"ENSG00000238171",0.0112192147114345,0.15635939001378
"ENSG00000289389",-0.00840472655890555,0.288313408046657
"ENSG00000226681",NA,NA
"ENSG00000234595",NA,NA
"ENSG00000225570",0.00531781803553802,0.50169153735348
"ITPRID2-DT",-0.00273628509246504,0.729576545625253
"ENSG00000287536",0.00820859300024126,0.299713012361166
"ENSG00000224643",0.00833053286652884,0.292590815164844
"ENSG00000272800",-0.0350813374866749,9.27754024837579e-06
"ENSG00000287621",0.00504107505129298,0.524211075748248
"ENSG00000286879",-0.00363398274141622,0.646162168547359
"ENSG00000234172",0.00193016371263254,0.807349152585419
"ENSG00000286807",NA,NA
"ENSG00000286152",-0.0159218237905909,0.0442611618625091
"ENSG00000286980",-0.00568844609478798,0.472353562041127
"ENSG00000283839",-0.00757643333620636,0.338475665183858
"ENSG00000286797",0.00461811750047161,0.55960225441317
"ENSG00000287129",-0.00156864596176434,0.84290829573697
"ENSG00000259915",-0.0013215884528046,0.867399333798045
"ENSG00000227227",-0.00207239526684394,0.793463246807067
"CALCRL-AS1",-0.00956713767831966,0.226781666138235
"ENSG00000289205",0.00478097952539808,0.54583839631941
"ENSG00000223523",0.00904816482887988,0.252987880107729
"ENSG00000228073",-0.00238814787768378,0.762875593363632
"ENSG00000288866",0.0233049850884568,0.00323338770572845
"ENSG00000287418",0.00670143514974363,0.397198899732463
"ENSG00000273240",-0.00517629596957671,0.513143328675832
"ENSG00000272979",-0.000471160414147041,0.952534754790113
"ENSG00000290089",0.0192041397876846,0.0152504487940298
"NEMP2-DT",0.019602954758169,0.0132575538427518
"ENSG00000284052",0.0667519528090288,9.99200722162641e-16
"ENSG00000228509",0.0208706192124097,0.00836491909286713
"ENSG00000235852",-0.0237464324705572,0.00269602634760358
"ENSG00000230686",NA,NA
"STAT4-AS1",0.00735185162144766,0.352988707719947
"ENSG00000288064",0.00100726357178412,0.89874051674726
"MYO1B-AS1",0.0135311729601173,0.0873514748569518
"ENSG00000288900",-0.00115434971325838,0.884051903870075
"ENSG00000288582",NA,NA
"ENSG00000225884",0.00784221826688614,0.321802356509842
"CAVIN2-AS1",0.0471456581856448,2.5308143358771e-09
"ENSG00000229395",-0.00144826190068133,0.854824634716422
"ENSG00000232227",-0.0100738096487044,0.203122477295577
"ENSG00000286358",0.00255863644705983,0.74650929582545
"ENSG00000286868",NA,NA
"ENSG00000260142",NA,NA
"ENSG00000286539",-0.0122945036276912,0.120355480661435
"ENSG00000235056",-0.00976992460322501,0.217086802326933
"ENSG00000224099",0.00195011831438569,0.80539723370203
"ENSG00000271893",-0.0126282656781691,0.110610760897046
"ENSG00000272211",-0.00351845073548954,0.656677947874516
"ENSG00000282836",NA,NA
"ANKRD44-AS1",-0.00581805077966966,0.462321879233
"ANKRD44-DT",0.00713284794190125,0.367514473736528
"ENSG00000287858",0.0103943615685261,0.189113604965605
"ENSG00000222017",-0.008063830690141,0.308317117561627
"ENSG00000286020",0.00671121079862099,0.396510647778057
"ENSG00000237035",0.0204754423109513,0.0096806158132155
"ENSG00000225421",-0.0144007126988492,0.0688494302670484
"ENSG00000231557",-0.0046332041199082,0.558320204242567
"ENSG00000257045",-0.0119264285040517,0.131867722346341
"ENSG00000232732",0.00360957419844501,0.648378054563985
"ENSG00000287027",0.00986968028599658,0.212428604776113
"ENSG00000287299",-0.0067609532524652,0.393019706716668
"ENSG00000290905",-0.0118259097040919,0.135155485761347
"ENSG00000291279",-0.00998798439844828,0.206998373138878
"ENSG00000290906",-0.00809650082428018,0.306361199620493
"BZW1-AS1",-0.00658268059491586,0.405617189230898
"ENSG00000183308",0.0303455627186695,0.000125776057403881
"HYCC2",0.0535905982779278,1.24208421325989e-11
"ENSG00000232719",-0.0101383836043357,0.200241328856676
"ENSG00000234431",NA,NA
"ENSG00000289698",-0.0105214064184855,0.183763087677404
"ENSG00000287133",0.00976221054600101,0.217450055251216
"ENSG00000289026",-0.00379140220756178,0.63194714007636
"ENSG00000273209",-0.000194975735089607,0.980348307390101
"ENSG00000287041",0.00113016413966686,0.886464574172736
"ENSG00000231903",-0.01806940852193,0.0224313820790345
"ENSG00000286223",-0.0099495849500344,0.208749776894064
"ENSG00000272966",-0.00407980057261731,0.606257303052536
"ENSG00000273456",-0.00850060818627173,0.282848385050814
"ENSG00000289490",NA,NA
"ENSG00000289294",-0.00459342027663932,0.561704084128646
"ENSG00000256458",2.24445526271201e-05,0.99773757766667
"ENSG00000234714",-0.00458156986654894,0.562713953158691
"ENSG00000237271",NA,NA
"ENSG00000236634",NA,NA
"ENSG00000237843",-0.0109938678284473,0.164847692951029
"ENSG00000287524",-0.00301137009231643,0.703617402695229
"ENSG00000225216",-0.00299248841966388,0.705388630170414
"ENSG00000225610",-0.00401186308391349,0.612266911811926
"INO80D-AS1",0.0437737187820472,3.15160415542692e-08
"ENSG00000231955",-0.0022878909773277,0.772550160760649
"CMKLR2",0.0329624334660524,3.10757204343703e-05
"CMKLR2-AS",0.00621476462402717,0.432366167699499
"ENSG00000228577",0.0084948661482866,0.283173678007853
"ENSG00000231653",0.0019107608157736,0.809248255758992
"ENSG00000229321",0.0405032394165648,3.07042605229846e-07
"ENSG00000260171",0.00659261404609453,0.404908966919309
"ENSG00000224342",0.00243884608778552,0.757997287214691
"ENSG00000234902",-0.00699122397400013,0.377103274412679
"ENSG00000286568",-0.00621369093861131,0.432445694530909
"ENSG00000225916",-0.0104274782676077,0.187707948125205
"ENSG00000240440",0.00104574408851585,0.894894136656046
"ENSG00000223725",-0.0243805019407829,0.00206607930337577
"ENSG00000272851",0.0155578699506339,0.0493424678843226
"ENSG00000225111",-0.00938676270159803,0.235661164141439
"ENSG00000289422",-0.0113968411710632,0.149905530901488
"ENSG00000290929",-0.00407197004939048,0.606948628561129
"ENSG00000231896",0.0115520361935117,0.144434770525982
"ENSG00000287662",-0.0202867660796894,0.0103715345250201
"ENSG00000289113",-0.0176476253090398,0.0257684213627842
"ENSG00000286249",0.000812437282172922,0.918249347965641
"ENSG00000272807",-0.000596402787769331,0.939939043373314
"KANSL1L-AS1",-0.0106708513247417,0.177613673296134
"ENSG00000279317",0.0424342905553539,8.1694136233601e-08
"ENSG00000288732",0.00189455855723472,0.810834950702649
"ENSG00000273118",-0.00740552836944871,0.349484680663294
"ENSG00000223373",0.0153764487386318,0.0520528357807866
"ENSG00000286965",0.0130030957790525,0.100421444834941
"ENSG00000270659",0.0121204893113011,0.12569607740315
"ENSG00000289002",0.0182874157241696,0.0208587449553673
"ENSG00000272519",0.0137002006559458,0.083470613436224
"ENSG00000197585",0.00533155973559632,0.50058682616784
"ENSG00000227769",0.00258577247627415,0.743914632059874
"ENSG00000286836",0.00895316207348546,0.25800490014447
"LINC02862",-0.00372660145553284,0.637782597327608
"FN1-DT",-0.0103700678952423,0.190149686653544
"ENSG00000225166",-0.0187538095641452,0.0178136723887362
"ENSG00000228618",NA,NA
"ENSG00000234938",0.00321937953791287,0.684212946334532
"ENSG00000237525",-0.00282681815453081,0.72099716316818
"ENSG00000227981",-0.000328069523510215,0.966939845297762
"ENSG00000288791",-0.0098162659369458,0.214913786133335
"ENSG00000227824",NA,NA
"ENSG00000226276",0.0039629825256403,0.616607008496474
"MARCHF4",0.00204503329009832,0.796129632070446
"ENSG00000231092",0.00335890538946245,0.671311978896349
"ENSG00000233581",0.00677806572136429,0.39182306653806
"SMARCAL1-AS1",0.00388340411941866,0.623701453481684
"ENSG00000290060",0.00935998122579987,0.237000253263084
"RPL37A-DT",0.00812509055636918,0.30465633040331
"ENSG00000241520",0.00456615889493548,0.564028555603652
"ENSG00000225794",0.0111682772919271,0.158248480353934
"ENSG00000231597",-0.0038598140030326,0.625811285949516
"ENSG00000237479",0.00878018948342964,0.267315664312543
"ENSG00000236295",0.00907758241776533,0.251448232073289
"ENSG00000287498",0.0120448370082427,0.128074706206229
"TNS1-AS1",0.00307016535708952,0.69811234148224
"ENSG00000291236",-0.00884504745405027,0.263797779139108
"ENSG00000261338",-0.0364494611106332,4.09761812714127e-06
"ENSG00000288819",-0.0205524194906356,0.00941072283583227
"ENSG00000273361",0.00138068351791482,0.861528671253902
