"logFC_(Intercept)","logFC_conditionXDP","logFC_age_of_death","logFC_sexM","logFC_pct_counts_mt","logFC_frac_intronic","logFC_cohortCohort_2","logFC_cohortCohort_3","se_(Intercept)","se_conditionXDP","se_age_of_death","se_sexM","se_pct_counts_mt","se_frac_intronic","se_cohortCohort_2","se_cohortCohort_3","p_(Intercept)","p_conditionXDP","p_age_of_death","p_sexM","p_pct_counts_mt","p_frac_intronic","p_cohortCohort_2","p_cohortCohort_3","gene_id","gene"
-13.4941783312305,0.115236990164207,0.00189515971791243,-0.309080291902567,0.189001510100511,1.65990982479515,-0.366944679289456,-0.642227400363138,0.0599323313255358,0.14222813797437,0.00530897564207702,0.219580559216496,0.0630895395809352,0.815415546480025,0.16087242550057,0.149075704503947,0,0.417810075302188,0.721112194147489,0.159251305924434,0.00273756242668061,0.0417843834484671,0.0225504050254557,1.64691111872307e-05,209,"DANT1"
-10.8850157046091,0.0932811285419769,0.00784936843454107,0.110124124772271,0.102405351945154,-1.77452336769946,0.211969433770488,0.3470735977276,0.0421377545640302,0.0979877331204999,0.00367722139767028,0.158070317866275,0.0488527175632054,0.484980576233024,0.112307400658568,0.101996403915131,0,0.34111351007726,0.0327943279916308,0.486004282809989,0.0360639349597026,0.000253243225341634,0.0591060116748513,0.000666985243103897,210,"KLHL13"
-9.21262928936829,-0.00648914143493537,-0.00285745451989883,-0.0252136346413654,-0.00564923506802025,0.196151218776614,0.0837425583511817,0.0827243249851373,0.018751929275851,0.0425466589348702,0.00161557201032621,0.067305674996219,0.0132816557629249,0.130067864248689,0.0494384065620989,0.042488788270101,0,0.878778207213614,0.0769447475547841,0.707947708658735,0.670587981755503,0.131537055565399,0.0902887407569833,0.0515385320886056,211,"WDR44"
-10.9058758646143,-0.0542248595923126,0.0117434077061719,0.168392709530465,-0.0120930208150922,0.476179002974805,0.178671558402422,0.241074017366905,0.0627163015621559,0.139129917766538,0.00554239677122038,0.223672938644372,0.0348890458470038,0.339916805239281,0.1640846126471,0.14088034219806,0,0.696726872602317,0.0341046662732158,0.451538612226834,0.728881561975782,0.161253173022107,0.276198460144816,0.0870447543607149,212,"DOCK11"
-11.7011362037615,-0.145294052632884,-0.0139251174628599,-0.599621648941847,-0.123168736740097,-0.102974887627427,-0.0925822728803254,-0.0435179976454611,0.064088078408564,0.14431510096094,0.00558858106392821,0.222815420776282,0.0498002818185601,0.40620850496765,0.169304313508591,0.143926894130734,0,0.314038858143481,0.0127130164748545,0.00712139026650505,0.0133889017126996,0.799879898909559,0.58448905707291,0.762376256698779,213,"IL13RA1"
-10.2444026419858,0.251765194393634,0.000313714966992407,-0.0695212877794148,0.0332395938828317,0.178845892095288,0.00163166535531111,-0.0131061970564171,0.047471867459568,0.109887176645142,0.00419969528543283,0.164165185992405,0.021065862418401,0.212241702303071,0.126212367054243,0.104833284396425,0,0.0219562183628626,0.940453837899375,0.671942355698905,0.114591098355731,0.399423107145819,0.989685287088106,0.900508171155724,214,"LINC01285"
-13.0119030870995,0.12861645317777,-0.00928527647878966,-0.626733477217167,-0.0707734579589512,-2.49820884423156,-0.483277834187572,0.341802577005404,0.0936721706687898,0.210777213822357,0.00858253838659155,0.33626836223877,0.101803788800368,0.784818892071795,0.239896329436891,0.212763016535693,0,0.541728709768124,0.27930586065534,0.0623512564417981,0.486933271522901,0.00145674051792886,0.043954145048796,0.10816534253174,215,"LONRF3"
-10.5169091530034,-0.294357913455335,0.00344233661996098,0.317350385368369,-0.0366078145068687,-11.0422347870888,-1.0049793656555,-0.56546974360187,0.0568579220812881,0.122223394121558,0.00513705920307813,0.187698011072185,0.020708827181984,0.166836202130855,0.145862881038914,0.124056644494701,0,0.0160243781367977,0.50279488272294,0.0908845876921264,0.077104441450124,0,5.58351148946653e-12,5.16042960859372e-06,216,"PGRMC1"
-14.5405978061275,-0.112468988366158,0.0139473743089469,-0.383190950783387,-1.03828753941626,5.20295554803358,-1.43258357595342,-0.260907168544063,0.180567172296471,0.430131193666848,0.0161412142690941,0.618283918920443,0.415657911119369,1.51066840995807,0.519102088396395,0.396010114542659,0,0.793725447303009,0.387541430628215,0.535412282743832,0.0124918168173058,0.000572876103518819,0.00578484783918552,0.509998737684527,217,"SLC25A43"
-13.0586602408955,-0.206648224790301,-0.00899736516665442,0.0493491366052431,0.00447798409944416,-2.38591892990204,-0.456175140220894,-0.273674356726612,0.0420974870244783,0.0969818539458571,0.00364334044249731,0.161554535491014,0.0709021261355871,0.650787251971179,0.110679381095605,0.109997450930636,0,0.0331062254106568,0.0135287908707854,0.760012586494693,0.949641277426813,0.000246177414394638,3.76264796514083e-05,0.0128461438255235,218,"SLC25A5-AS1"
-12.6045278803306,-0.229194213926926,0.00253851428351759,0.213104064097591,-0.0134327485533219,-13.4708040384453,-1.09169342225159,-0.608171808005708,0.0563400002210379,0.124714001195456,0.00506663372825528,0.195345387596526,0.0461412018013742,0.364875207638807,0.144332736224331,0.129269977762449,0,0.0660980015183417,0.616352956317039,0.275312875480359,0.770957524063013,2.29614651970826e-298,3.91681175825201e-14,2.54284415582206e-06,219,"SLC25A5"
-10.8836754772528,-0.0822829006735602,0.000592217374654897,0.0265729010694918,-0.138574136172719,-2.85454641839916,-0.290790963690395,-0.368437861932804,0.0230725712876566,0.052830688202839,0.00199618187872081,0.085907503387498,0.0304783989912769,0.227283351416093,0.0606728018621344,0.0551612166027554,0,0.119355845048427,0.766714600995536,0.757078188419171,5.45105755753589e-06,3.52923004508119e-36,1.64491749100066e-06,2.40099668127045e-11,220,"UBE2A"
-11.6317959924056,0.0260407944779705,-0.00254704167961506,-0.076473754688273,0.0316261246462751,-1.32473366270008,-0.098078088908987,-0.157029754177497,0.03694818997654,0.0854818553334699,0.00324022792678953,0.135198154344824,0.0347306657977946,0.346999018922627,0.0987429496392471,0.0872881639963052,0,0.76064389743638,0.431827253712704,0.571637169126634,0.362500397871836,0.000134708645913198,0.320579975523581,0.0720216760817323,221,"STEEP1"
-11.797901665314,0.149787307778778,0.002196626955593,-0.0506230096887471,-0.0420420579114608,-1.25144427958679,0.0163608774234389,-0.102152652537334,0.051352769983222,0.116698044948353,0.00444725036140688,0.186912966393315,0.0436600195200333,0.366743173074599,0.135786567173207,0.118369735737622,0,0.199300857569508,0.621356159080181,0.786516143498654,0.335576729661232,0.000644129564663746,0.904095269442769,0.388139461484127,222,"NKRF"
-13.6313685380324,-0.235138990775764,0.00451823830350362,-0.34707874665417,0.218975371189833,-14.1564753931137,-3.05954574125063,-1.09375199462786,0.091829131961221,0.204632252347201,0.00764464609460617,0.297421827029889,0.0545206322745574,0.532668589736855,0.256257258248008,0.20628415425616,0,0.250522667565546,0.554498293660392,0.243227377108782,5.90998813895287e-05,1.26852290093213e-155,7.37954051841408e-33,1.14439245256349e-07,223,"RPL39"
-12.0889580293195,0.146499352633933,-0.00369952005789885,-0.0182714439581977,0.026674845408891,0.494527491059943,0.097991785347552,0.0350989910967669,0.0398385821120108,0.0940070834574399,0.00346629117575644,0.152907870564107,0.0468167613475735,0.482839198601732,0.105511944659341,0.0978189170456556,0,0.119141698058376,0.285843227142941,0.904884662286445,0.568832846351652,0.305737313657637,0.353030616331397,0.719732753426047,224,"LOC107985694"
-10.6175900373649,0.0704620105582651,0.000992431238271331,0.0142314848869512,-0.0170494249318873,-1.06014353142371,0.197200240407924,0.118707267333967,0.0294592715342852,0.0671946208533742,0.00258169519467662,0.107722955769962,0.0223817512043575,0.217416096899747,0.0772444762642402,0.067465747622695,0,0.294350393729084,0.700674076559665,0.89489577971154,0.446205868015572,1.08201497835803e-06,0.0106818978681248,0.0784893895662147,225,"UPF3B"
-12.4731378199269,-0.0483369240299653,-0.00234964794799785,-0.0140627205349384,-0.0584660219268735,-3.08901637902401,-0.343513585895798,-0.28847098573539,0.0349247878453587,0.0806539251947642,0.00305219412036924,0.132581083952465,0.0613558441017247,0.493338031978029,0.0921707858588428,0.0896958140646905,0,0.548964360986694,0.44140514441313,0.915527741180075,0.340640425583051,3.81389528790739e-10,0.000193830273308007,0.0012994413925794,226,"RNF113A"
-12.3845443880397,0.0471913180887738,0.00150650520438347,0.198533773695401,0.0959019590920082,-11.8358973336867,-1.94715920777301,-0.493659220971678,0.0538448436468108,0.118513064690722,0.00482648128282469,0.18798628720612,0.0432867894327959,0.375911225150548,0.139329298428017,0.120511000463568,0,0.690486399727778,0.754939271426398,0.290918992780103,0.0267256422201337,1.3555048256513e-217,2.20794332266905e-44,4.19655318280077e-05,227,"NDUFA1"
-10.9914878819711,0.100443450420467,0.00112228600072792,0.0170273118368883,-0.0251161039040324,-2.58152076106854,0.232762909633055,0.309505287887112,0.0176878932044258,0.0406550709744983,0.00151257528826488,0.0678521977445098,0.0274645896614904,0.247729082898877,0.0461822718659194,0.045433459134656,0,0.0134877026482155,0.45810530626302,0.801855013437134,0.360459213872766,1.99392314453689e-25,4.65307546836948e-07,9.60662082865933e-12,228,"NKAP"
-12.3667586042658,-0.0909429634729765,-0.00708523706419897,-0.135827401502931,0.0914495066224115,-0.240163152796061,0.136880289430267,0.314808343595582,0.0508730148442306,0.120227747600206,0.00449960227443495,0.190359257192686,0.0588207013094613,0.62328597583703,0.136561640309587,0.123612126170553,0,0.449395971630118,0.115340419596397,0.475516683855808,0.120013636557333,0.70000200876855,0.316182609829092,0.0108733411553618,229,"RHOXF1P3"
-13.6029953345014,0.0476403272429019,0.000928035703457706,-0.443733757158475,-0.0512050126285622,1.55483381685598,0.0203767210545496,-0.0129051926432856,0.124661383490533,0.276536062856992,0.0110617191335252,0.43339085770831,0.109949539919294,0.991408197271348,0.330810049532083,0.282622373467292,0,0.863221118673182,0.933138996616513,0.305899014712604,0.641420408386622,0.116809173398937,0.950884212782636,0.963579398478079,230,"RHOXF1-AS1"
-10.8048383236313,0.0817127928474088,0.0100229825395154,0.106138843201798,-0.00223996599012137,0.751198143512501,-0.121877511717536,-0.205819577930176,0.0614183065036252,0.136336541104584,0.00532446134999137,0.212831121369212,0.0330527205644957,0.310675443423108,0.158294329591519,0.136524336754564,0,0.548942020908614,0.0597762096182292,0.617990867176456,0.945969131977543,0.0156081585343173,0.441334077327754,0.13166539685466,231,"RHOXF1"
-12.3579181662842,-0.303892656059754,0.00431399746158479,-0.0204276148547132,-0.00344898663170941,-4.31379080165665,-0.104286506430159,-0.174905365109225,0.046997444841172,0.105011983971176,0.00407406887028017,0.170879516115645,0.0504480889668399,0.450241033595148,0.122163694958815,0.112209727963403,0,0.00380506907482724,0.289649132692209,0.904844410890854,0.945493456868682,9.60448083978967e-22,0.393292284589975,0.119058829788751,232,"ZBTB33"
-13.114065050118,0.260658087456856,0.000483646477489728,-0.545570496498937,0.382150435159212,-9.45614861122839,0.662287285507939,0.873583322281232,0.0769832604048466,0.17710809846982,0.00671733249732549,0.271986917498347,0.060647594290017,0.707743690477133,0.207661036683806,0.183525222494588,0,0.141089553950187,0.942602081097161,0.0448700811938554,2.95418690652282e-10,1.02210899979961e-40,0.00142632183529186,1.93575904854631e-06,233,"TMEM255A"
-7.57741580534679,-0.0457670692494011,0.00445469336711644,0.0648990860724877,-0.0842054972606837,-4.48054255501745,-0.148548329417396,0.0366334206972683,0.0360839193642681,0.0780967382586566,0.0031290739358543,0.115261641735038,0.00727876349557292,0.0665679822796365,0.0953487410918468,0.0783177832012391,0,0.557855030234085,0.154548993625824,0.57339481918071,5.94072419080847e-31,0,0.119245702332476,0.639960845334159,234,"LAMP2"
-10.3286284893356,-0.0309103687458231,0.000916869115202331,-0.138314673936735,-0.0669388766327711,-1.81295659380516,0.14821149199449,0.0342147491566123,0.0203902162257154,0.047176648993001,0.0017704580055559,0.0744998671869253,0.0215033761394794,0.19305638100665,0.0540594014414847,0.0483194827748654,0,0.512335878694116,0.604548175335352,0.0633714848130629,0.00185229091701757,5.9538242961083e-21,0.00611330456477595,0.478886714188087,235,"CUL4B"
-10.6304751572556,-0.0616513047904231,-0.000351345001501506,-0.0502863140023964,-0.0604247680037097,-0.196520854262429,-0.0889722029585572,-0.080854254796226,0.0318596058487905,0.0716120353597816,0.00274176184113702,0.114401345177826,0.0256007490295618,0.217028590931299,0.0838574997057247,0.0717637057692463,0,0.389289248594124,0.898033667566779,0.660255445057071,0.0182614690098283,0.365196984966697,0.288693175741648,0.259880613998636,236,"MCTS1"
-12.0299451690545,-0.105093382827255,0.000758987753540264,0.0446349039743073,-0.232328893598488,-5.05267136030048,-0.603613412001037,-0.580120629035702,0.0446027332679513,0.0998539064292084,0.0039075635568194,0.162562374191902,0.0603739319927663,0.368927315336002,0.116168080865833,0.105365234285154,0,0.292583315676883,0.8459914486456,0.783645894634948,0.000119005557604863,1.07904204977046e-42,2.03583964896979e-07,3.67481258247307e-08,237,"C1GALT1C1"
-14.5303763692688,-0.559436295288293,0.0121476881524471,0.731768352705223,0.184800134195539,-2.97773583035846,-0.33145944768223,-0.993364209372024,0.0967004071905989,0.229966283378862,0.00836114614968663,0.384729539395672,0.0879720929774105,1.22647766908547,0.25779847026161,0.25334433832076,0,0.0149871949735701,0.146258863884185,0.0571668158196406,0.0356701466188649,0.0151875303680295,0.198537008848616,8.81807333231074e-05,238,"GLUD2"
-12.6908846184448,-0.283901972442139,0.0177719009127502,0.478679367630613,0.119244502112188,2.69983702091755,-0.882427779524024,-1.47130853413548,0.106239591753212,0.257185424044725,0.00982791581242543,0.395094683886406,0.0956982071476004,0.877689981688526,0.291571254730551,0.246120455803996,0,0.269644982224486,0.0705585438178546,0.225682354247426,0.212746994251048,0.00209747635671023,0.00247438251694675,2.25891203727124e-09,239,"ENSG00000286163"
-9.50810624535733,0.038979715743459,-0.0120487357403602,0.0307797947756355,-0.0458726549239188,1.88915278348637,0.117064290956328,0.0658734323192838,0.0781471260914877,0.16869414867121,0.00721344701377475,0.258640154724216,0.0206805981130213,0.188316041684133,0.202105155152702,0.165462610538137,0,0.817262452760007,0.0948568652863705,0.905270404610646,0.0265446520188975,1.10460552353286e-23,0.562437589586669,0.690544147776244,240,"GRIA3"
-8.94154916076009,0.010632075085853,0.000715610218033596,-0.0429604868210272,-0.0488033108991616,0.477284331725266,0.0863625897640919,0.1144374879924,0.0139520171887158,0.0318351601916267,0.00120682634333026,0.050403509393071,0.0113605537317015,0.10348484601218,0.036866422619061,0.0318332162458683,0,0.738400143144283,0.553202116171597,0.394030258976658,1.74019970877716e-05,3.98586402975795e-06,0.0191508645262825,0.000324506063127305,241,"THOC2"
-9.8902536759321,0.0298540912714645,0.000247286520209446,-0.081246348915532,0.028328536210588,-0.664648502121551,0.0431463871330952,0.192500257707026,0.0124746619943609,0.0288136832778861,0.00107549890040308,0.0466868012698997,0.0156556515873621,0.155223456351123,0.0329393894750904,0.0306241426904716,0,0.300151703467197,0.818148289782124,0.0818164715736974,0.0703769823192608,1.85319368683146e-05,0.190239108306045,3.25962521163294e-10,242,"XIAP"
-14.1937470523877,0.000137020906857008,-0.00698655260358723,0.101490260737175,-0.0450888575446266,1.15803800265151,-0.629019081413104,-0.565686704845528,0.0660232401169469,0.152576413262424,0.00582584759795641,0.264128609224891,0.153929272641609,1.23732501505231,0.171977823835244,0.175084425678719,0,0.999283461650096,0.230437097978477,0.700796410164723,0.769583822636495,0.349314056584024,0.000254628404884516,0.00123385241179936,243,"STAG2-AS1"
-8.82876946505763,-0.0167231030903531,0.00270711616626126,-0.0101674147682951,-0.0903633000438733,-0.531944038175842,-0.0441827762058562,-0.086200471786409,0.0152214922267481,0.0344669965437963,0.00132127794756434,0.0543850766972751,0.0120546004786579,0.103623590673537,0.040134730922442,0.0345614421870466,0,0.627540318837386,0.0404756119414793,0.851698038397446,6.57109891561301e-14,2.8451487340755e-07,0.270956982512914,0.0126268946239589,244,"STAG2"
-12.7917042972,-0.144771700289747,0.0138668564621976,0.253515823447764,0.100331251036185,-2.45110165068609,0.725440488011267,0.825301776164448,0.14722855670875,0.328398348378367,0.0135447796218557,0.527945634479808,0.0941465632087387,0.930753379392162,0.384559219920929,0.333259240260204,0,0.659327571288443,0.30593982750546,0.631090129640423,0.286562838544445,0.00845198290761331,0.0592382799711734,0.0132694056566512,245,"TENM1"
-12.7763561969742,0.198994573633238,0.00337696858906183,-0.430173576253704,0.143017209772132,1.74384431077805,0.785101499398455,1.27915423870309,0.195105120112449,0.445572584199235,0.0193915027768374,0.700430106628213,0.119939175255916,1.15555365415314,0.482518434737005,0.458934322202715,0,0.655160885054348,0.861750076443743,0.539112034812545,0.233098763805626,0.131273607399635,0.103717729563392,0.00531611882023227,246,"ENSG00000225689"
-11.0628032634013,-0.190122281071704,0.00195413093152909,0.121806682690517,-0.0426275327299967,-1.25263261761848,0.0286069587064995,0.0934811861509322,0.083922091174019,0.181691719064464,0.00766338004324102,0.284675429882908,0.0324642355702623,0.286449216092548,0.219556105710345,0.182683935812729,0,0.295376224502613,0.798726221528794,0.668739103284636,0.189162278838303,1.2256994651392e-05,0.896333410834688,0.608854027171823,247,"SMARCA1"
-10.4850153003158,-0.0601722134261078,-0.00382280854613108,-0.0159096385595873,-0.0250209377932497,0.375401029245749,-0.000660608596627895,-0.148136742729818,0.0245368241465363,0.0573428311876898,0.0021176861903057,0.0894127498738587,0.0232181508805144,0.214145438398916,0.0660984309351894,0.056973448765187,0,0.294020964710651,0.071046239654191,0.858774191069349,0.281191950682721,0.079598740193106,0.992025822431519,0.00931962234084191,248,"OCRL"
-12.9058699310526,-0.250689805288342,-0.00871027555859465,0.177434565499764,-0.0253158472170549,-4.50451778711888,0.0777320225691402,0.165842786839992,0.0783465868012176,0.174880264833694,0.00701888022381381,0.293073029366558,0.0608332929674925,0.550806174542946,0.208490970726492,0.179164277460081,0,0.15171672064722,0.214613896339897,0.544894770305142,0.67729937426152,2.88485581849737e-16,0.709273781094133,0.354629718123598,249,"APLN"
-13.3923972168725,0.0781605950488107,-0.00521818209289338,-0.196087594954744,-0.359277560973702,-4.11980449035683,-0.780588909251995,-0.749459528846949,0.0550978354237452,0.127150437893663,0.00482419120032082,0.212119389087347,0.137572090935856,0.725927825728755,0.143475111087871,0.13939095596779,0,0.538746517603672,0.279399262035502,0.355267221245835,0.00901305708895131,1.3850565219821e-08,5.31051209897282e-08,7.58749762232449e-08,250,"LOC105373334"
-8.99485709256853,-0.0366443378889194,-0.0122877575631273,-0.170451597014791,-0.025349213848209,-2.82947232056147,-0.00860353263707524,0.117159707981319,0.0473068749931735,0.105472634916632,0.00404999248667167,0.154486278964208,0.0111478622972244,0.105370530186604,0.128364956518544,0.102646858820076,0,0.728268438631694,0.00241318558022383,0.269877558281611,0.022971515433409,7.86582071821647e-159,0.946562598213848,0.253709245470077,251,"ZDHHC9"
-9.2723359619501,-0.237757716734559,0.00362757165794177,0.898096472951663,0.0584413251503426,-0.403671143148794,-0.118933592817588,0.192277003731553,0.0587354732831178,0.137128484885534,0.00525417154519588,0.202305318152811,0.020449951691285,0.209943805576142,0.158965163764456,0.129588845022561,0,0.0829479458344603,0.48993171360729,9.0246811835092e-06,0.00426625118584554,0.0545104421666096,0.454355247929518,0.137876167700155,252,"ENSG00000235189"
-11.9410003815032,0.0453531289788316,-0.000723344269325944,-0.0987453998377071,-0.0460916452546801,-0.666180328743143,0.160893483199406,-0.088907914316812,0.0327056032626351,0.0768358637681178,0.00281434861431697,0.122406480451572,0.0453776654910658,0.424620381986527,0.0858590611401544,0.0817069153327668,0,0.555016421535908,0.797163227252155,0.419838910732794,0.309755993099424,0.116674857973801,0.0609406956244688,0.276536811065806,253,"UTP14A"
-11.2975961394089,0.0597118293233374,0.00214186098148946,0.185014205357132,0.132238003414386,0.173593332140569,-0.0962418983065645,0.035831146289148,0.0413590408032883,0.0963610029141493,0.00364431509855864,0.154228477418291,0.0294453382949835,0.348353246280294,0.111485463448145,0.0951877885403604,0,0.535476391889944,0.556715807278368,0.230290383596425,7.09009796942657e-06,0.618254583772107,0.38798981222419,0.706600315063132,254,"BCORL1"
-14.3231926416731,-0.0918322748123405,0.00527807987689654,-0.178580916378992,-0.0263432073233482,-0.845875510793002,0.0237600717740832,0.141422039528193,0.0858397215277742,0.195792739519072,0.00741531183887782,0.317290010274944,0.156073824184799,1.36132322925714,0.224985633942824,0.223747785987662,0,0.639049630237654,0.476600249604809,0.573549405238358,0.865964311313373,0.53436099195237,0.915894121489612,0.527347630878035,255,"ELF4"
-10.4548388254124,0.133112102375279,-0.00112187853110945,-0.0128081270353027,0.00425901386477503,-0.643052795163312,0.0714611378009974,0.153747016614026,0.0190460603494103,0.0441718234613077,0.00167835377675843,0.0723102651442317,0.0217869521126581,0.210716700342538,0.0503679195974135,0.045693269039296,0,0.00258247022339814,0.503852871225355,0.859408344258644,0.84501358370363,0.00227518318699797,0.155962349835965,0.000766094598117146,256,"AIFM1"
-13.8511113657546,-0.353466764811403,0.000519703741254524,0.396715394261,-0.239469751558219,-5.49189795017001,-0.73546869291545,-0.568107664714096,0.0585252096677317,0.131107454311779,0.00507910925721007,0.22732786352331,0.148850631795647,0.905427856445427,0.149097536728162,0.155682897538993,0,0.00701759505408383,0.91850123039829,0.0809632226292261,0.107661763268341,1.3152091256363e-09,8.10581307062646e-07,0.000263126424355712,257,"ENSG00000286650"
-11.1102999591332,0.0741999057934348,0.00408885896819829,0.328676555534692,-0.0844797942197987,-4.65408284237105,-0.177229539433018,-0.219330132505748,0.0380048467284072,0.0882184907059133,0.00330758654547447,0.13934670970966,0.0314108002103299,0.264976695674409,0.102410363079667,0.0876365887799526,0,0.400296148787312,0.216381929643077,0.0183392621517203,0.00715560956567068,4.63820039692675e-69,0.0835263296213363,0.012324185447892,258,"RAB33A"
-10.9690545418234,-0.0747253797634867,-0.00156235238239604,0.0580537076266789,-0.115496022971268,0.57413528870863,-0.0300878097040067,-0.0371953422124078,0.017050569960893,0.0395240162348611,0.00146578829410274,0.0665933389321924,0.0363854128271504,0.299102778752087,0.0448285030591946,0.0453243156940652,0,0.0586734520251811,0.28647852161217,0.383336874629828,0.00150229555522658,0.0549179139566614,0.502108496373971,0.411846381015248,259,"ZNF280C"
-11.8127145148446,-0.0387962146158171,-0.00507732570824785,-0.0132296798738244,-0.0189480817278862,0.160179430737124,-0.175926599806842,-0.189975524938219,0.0235330931726564,0.0546320220112446,0.00204815299466227,0.0911368611848012,0.0451397796656959,0.404436547759677,0.0617960753504405,0.0626122827495557,0,0.477619247343288,0.0131759524030116,0.884582354086649,0.674657425071638,0.692063882004789,0.00441486800249222,0.00241208497212601,260,"SLC25A14"
-11.5738691976745,-0.0784270634243389,0.00460842332076861,0.0408935347096256,-0.171859356561593,-2.24760843439016,-0.0143274301280083,-0.0835031394616591,0.0271472655223136,0.0626800536485757,0.00231705798562575,0.101857317649272,0.0448970467223271,0.324754982760456,0.0708048562289057,0.067411855469172,0,0.210851158430691,0.0467109699680362,0.688067780444651,0.000129265196797214,4.48669335000064e-12,0.839642369091726,0.215456211524671,261,"RBMX2"
-12.8954094926981,0.248881836563859,-0.00280296931419705,-0.600866755731347,0.0171844345256318,-0.0534500905230849,-0.0338829547360158,-0.237427647398726,0.0901867161392359,0.20740437264753,0.00872438471287384,0.347629967937541,0.0745232543239369,0.675945924472401,0.240591670586717,0.209256740911088,0,0.230145727001656,0.747998298771543,0.0839046211254221,0.817632114076067,0.936973360723454,0.888002831481475,0.25653303915432,262,"ENSG00000290740"
-13.8034664391542,0.0931533099940392,0.00837246086371637,-0.119987487989231,0.0960905183134661,-2.0352253111488,0.631153962244123,0.649591776645011,0.0674051514667614,0.158700913059569,0.00566570644920682,0.243727317042523,0.0798637378164335,0.942231289961747,0.181303872694152,0.175308910327152,0,0.557221167671396,0.139476447035773,0.622505743654884,0.228906351710843,0.0307721992188506,0.000499183708513202,0.000211047222085041,263,"ENSG00000287160"
-8.1223803989009,0.312965618546781,-0.00518299008711689,0.12533384127916,0.0279640890041245,0.641098923185523,0.196919372894241,0.0860776258955249,0.0692569019595902,0.159374957456876,0.00613663817722932,0.222949232091887,0.0125726253646422,0.125189747819041,0.183018755368716,0.151690116334611,0,0.0495641539271836,0.398335530345796,0.574004869799831,0.0261346932951797,3.03891005110403e-07,0.281948780221239,0.570403699330415,264,"ENOX2"
-12.7222340939703,0.359941233158788,0.00735421473316073,0.1674891277793,0.0444062005134774,-2.01538585715327,-0.580986668411466,-0.561032156557376,0.0825696100888788,0.191288346238667,0.00751664474691167,0.298157380365773,0.0620423371456712,0.564444170205419,0.213702500949521,0.18627018111327,0,0.0598810551111267,0.3278811643906,0.574288146863259,0.474151726510186,0.000356209010541909,0.00655448808569376,0.00259595160315087,265,"IGSF1"
-11.6316613894791,0.610301642638958,0.00800014377050575,0.249532103852462,-0.0691009876063096,0.410727460482783,-0.304495266682181,0.40960829248633,0.132342982311053,0.310748789594863,0.0127387891029943,0.466119827935326,0.0497887765698342,0.421675036112699,0.347098366415725,0.287778170065067,0,0.0495334432928304,0.529994466873655,0.592415490551996,0.165172730214301,0.330037728693234,0.380345818452024,0.154635490340032,266,"ENSG00000287806"
-10.0734347053033,-0.106907205498625,-0.00104711050573784,0.267282195726964,-0.0384158346290155,2.0046040831793,0.00863733477404411,0.196739275694483,0.046186348532632,0.10284259657106,0.00411041416875019,0.166387748387614,0.0264359911752695,0.256355698036932,0.120083890285103,0.102663012380624,0,0.298561743320106,0.798919484736793,0.108190119872011,0.146178183453238,5.29831319913855e-15,0.942659599882336,0.0553193067851502,267,"FIRRE"
-11.9725723913265,-0.0925497069563324,0.00196289105100145,-0.0149168491778998,-0.0547920522839052,-2.29091506681748,0.00433095798799051,0.037299010519308,0.0300287386769464,0.0684676582208778,0.00259395786119711,0.112954206471692,0.046646836726067,0.397597752926016,0.078695266594004,0.0756261358608368,0,0.176462081497663,0.449219649501665,0.894936017136148,0.240148966795303,8.3176521647575e-09,0.956110944607444,0.621869406529991,268,"RAP2C"
-10.0288919156092,0.0435852955531015,-0.00805222159620542,-0.132307345830242,0.0512353842544152,1.62656353672013,-0.00275900383863256,0.0428429486570405,0.0481882875253174,0.111888945434905,0.00426073584975844,0.169556294532482,0.0329100113067562,0.337377426012661,0.131244915140994,0.108873380590059,0,0.696876226200494,0.0587758279540295,0.435205396024179,0.119510193295356,1.42698279955428e-06,0.983228268783301,0.693941587108633,269,"RAP2C-AS1"
-10.928110009613,0.111004629236959,-0.00733994212892935,-0.155048195662232,0.0529169017980535,0.135670290690943,0.0208854495148896,0.322720059001418,0.0535096566194549,0.12242948206124,0.00482185786077382,0.195327604455882,0.0412078773043822,0.40149860768271,0.14186213973622,0.121066066209416,0,0.364574891530446,0.127953256029908,0.427320388424047,0.199091121679788,0.735431206355869,0.882955563505501,0.00768390785081868,270,"MBNL3"
-12.0689319923853,-0.00363169469052814,0.00737479960255332,0.197501565027332,-0.116167508301357,-1.0281155032859,-0.0897401638045292,0.310359909113354,0.101022041504436,0.23153141137264,0.00947519263608214,0.371561060123132,0.0636491804607312,0.539543571430348,0.26371885356947,0.225810255881007,0,0.987485264792801,0.436376178556784,0.595040902918755,0.0679826476036834,0.0567114422598149,0.733640216894584,0.169308888678901,271,"GPC4"
-12.3371312567769,-0.111435529339578,-0.0045662267950456,0.30312627314987,-0.0622125101517466,-2.46003668382603,-0.175411956348773,0.121394349354658,0.070465926013295,0.161227857780985,0.00621390587478359,0.262273521549648,0.0603528550817724,0.495450560516155,0.186334303998152,0.160816749699798,0,0.489459997048471,0.462436923279712,0.247777735039239,0.302628500997719,6.86120641689554e-07,0.346508594045548,0.450332176244631,272,"CCDC160"
